,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
4696,0.853,0.8109999999999999,6,-4.926,0,0.0646,0.0439,0.000304,0.0703,0.9009999999999999,114.961,283627.0,4,57.36946999999999,14,1
4698,0.645,0.6970000000000001,5,-4.7330000000000005,0,0.0285,0.0739,0.000842,0.575,0.25,130.001,181947.0,4,22.84639,10,1
4699,0.573,0.905,10,-5.954,1,0.0343,0.0408,0.0,0.113,0.6829999999999999,135.94299999999998,247800.0,4,42.55543,10,1
4701,0.6779999999999999,0.512,6,-10.101,1,0.0292,0.586,0.0019100000000000002,0.14400000000000002,0.498,99.985,252726.0,4,21.521829999999998,11,0
4702,0.774,0.244,9,-9.748,0,0.0299,0.72,0.915,0.379,0.42100000000000004,103.464,210467.0,4,18.75471,9,0
4703,0.612,0.758,0,-4.123,1,0.0314,0.309,0.0,0.0949,0.579,128.015,245360.0,4,30.30851,12,1
4704,0.524,0.941,7,-4.5489999999999995,1,0.0576,0.0477,1.09e-05,0.35100000000000003,0.597,102.434,210640.0,4,58.29131999999999,10,0
4705,0.768,0.725,11,-6.542999999999999,1,0.292,0.128,0.0,0.122,0.794,98.963,214560.0,4,17.84384,9,1
4706,0.509,0.389,7,-7.433,1,0.0272,0.8,0.0,0.113,0.302,77.098,210213.0,4,21.12623,9,1
4707,0.621,0.35200000000000004,0,-13.833,1,0.0382,0.961,0.883,0.146,0.396,109.99799999999999,195747.0,4,35.646370000000005,10,0
4708,0.8029999999999999,0.851,7,-2.4290000000000003,1,0.0357,0.00485,0.00035800000000000003,0.0577,0.8809999999999999,113.99600000000001,211080.0,4,17.51926,12,1
4709,0.759,0.948,2,-10.198,1,0.0819,0.000395,0.7609999999999999,0.0532,0.10099999999999999,141.692,210077.0,4,34.28777,12,0
4710,0.255,0.9740000000000001,2,-4.468,1,0.0901,6.09e-06,0.168,0.22899999999999998,0.163,95.073,428853.0,4,41.43291,17,0
4711,0.366,0.956,10,-3.725,0,0.10800000000000001,0.000293,0.00447,0.449,0.159,104.016,230127.0,3,22.22329,8,0
4713,0.414,0.738,9,-6.504,1,0.242,0.11699999999999999,0.0,0.10300000000000001,0.6579999999999999,154.43,345347.0,4,21.5714,19,1
4714,0.557,0.8759999999999999,5,-6.985,0,0.042,0.133,0.20800000000000002,0.132,0.425,109.979,377287.0,4,19.932129999999997,13,0
4716,0.483,0.718,0,-6.082999999999999,1,0.094,0.36200000000000004,0.0,0.12,0.563,161.02,194120.0,4,24.17984,9,0
4717,0.299,0.92,4,-3.944,0,0.08800000000000001,0.00542,0.0,0.305,0.293,200.088,159973.0,4,34.40468,9,0
4718,0.249,0.638,4,-7.9110000000000005,1,0.0286,0.00216,0.883,0.225,0.155,95.512,270440.0,4,25.95391,12,0
4719,0.748,0.6729999999999999,11,-8.45,0,0.0486,0.191,5.86e-06,0.212,0.6609999999999999,135.257,247600.0,4,37.13015,10,1
4721,0.46299999999999997,0.222,5,-18.379,1,0.21,0.6920000000000001,0.8759999999999999,0.0975,0.19399999999999998,175.732,414440.0,4,47.73795,16,0
4722,0.8079999999999999,0.982,3,-6.587999999999999,0,0.0311,0.0585,0.00689,0.35,0.961,124.999,228140.0,4,31.8441,9,1
4723,0.43200000000000005,0.85,0,-7.8020000000000005,0,0.0325,0.0029100000000000003,0.0029100000000000003,0.39799999999999996,0.715,150.006,178173.0,4,52.22443,9,0
4724,0.721,0.6940000000000001,11,-7.754,0,0.147,0.0123,0.000244,0.205,0.523,80.953,331387.0,4,43.68434,12,0
4725,0.804,0.322,1,-10.001,1,0.0344,0.354,0.0,0.151,0.31,115.17,271560.0,4,28.03162,14,1
4726,0.515,0.297,11,-11.780999999999999,1,0.0354,0.85,0.825,0.106,0.44799999999999995,87.098,319000.0,4,88.80981,9,0
4728,0.758,0.565,7,-7.74,1,0.237,0.0658,0.0,0.218,0.446,164.02900000000002,166400.0,4,22.59371,11,0
4729,0.0865,0.706,6,-11.665999999999999,0,0.0617,0.00037400000000000004,0.748,0.18100000000000002,0.294,169.343,120040.0,4,25.24811,7,0
4730,0.604,0.802,7,-3.995,1,0.0317,0.214,0.0,0.111,0.6709999999999999,135.999,239760.0,4,43.869659999999996,10,1
4731,0.7,0.547,1,-7.907,1,0.156,0.0532,0.0,0.068,0.67,157.137,237947.0,3,39.90769,10,1
4732,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,337733.0,4,40.11593,11,1
4733,0.619,0.42,2,-8.261000000000001,1,0.0255,0.544,0.000598,0.111,0.254,129.623,196973.0,4,32.42634,7,1
4734,0.7240000000000001,0.57,8,-10.184,0,0.0563,0.0511,0.851,0.0953,0.135,92.03200000000001,223053.0,4,24.03687,9,0
4735,0.551,0.355,5,-14.366,1,0.0712,0.94,0.41100000000000003,0.214,0.5760000000000001,95.479,139878.0,4,46.075109999999995,6,0
4737,0.6759999999999999,0.7979999999999999,10,-4.038,0,0.0572,0.00466,0.711,0.0813,0.741,126.98700000000001,257173.0,4,36.34438,7,0
4738,0.61,0.49200000000000005,10,-7.55,1,0.0261,0.33399999999999996,6.3e-06,0.0979,0.165,90.984,303206.0,4,38.59802,11,0
4740,0.613,0.634,2,-3.472,1,0.0339,0.0178,0.0,0.0719,0.37,144.953,241348.0,4,20.53229,13,1
4741,0.675,0.775,4,-5.772,1,0.0522,0.0387,0.0,0.38299999999999995,0.9329999999999999,99.945,217853.0,4,25.74307,11,1
4742,0.721,0.47200000000000003,9,-7.574,1,0.0619,0.076,0.0,0.332,0.462,129.964,261867.0,4,30.09556,10,1
4743,0.723,0.7140000000000001,11,-5.0360000000000005,1,0.0537,0.0019,5.429999999999999e-05,0.0836,0.386,88.04700000000001,190533.0,4,26.10726,11,1
4744,0.66,0.71,1,-4.541,1,0.0409,0.0106,7.01e-06,0.0736,0.233,97.988,264933.0,4,60.749140000000004,9,1
4745,0.602,0.695,9,-6.926,0,0.0281,0.00464,0.43,0.0888,0.733,103.00200000000001,284947.0,4,47.198859999999996,14,0
4746,0.59,0.903,1,-4.478,0,0.0363,0.0232,0.0,0.0786,0.542,107.023,213453.0,4,75.07245,7,1
4747,0.37799999999999995,0.927,6,-2.171,0,0.044000000000000004,6.37e-05,0.826,0.316,0.295,139.934,300000.0,4,84.33838,10,0
4748,0.49,0.8170000000000001,8,-5.405,1,0.0355,0.455,0.0,0.0885,0.8079999999999999,168.115,230373.0,4,47.17577,8,1
4749,0.617,0.7170000000000001,10,-7.858,0,0.153,0.00564,0.0,0.408,0.49,103.992,311867.0,4,22.085620000000002,13,1
4751,0.648,0.759,6,-4.315,1,0.306,0.0142,0.0,0.648,0.518,85.99600000000001,324307.0,4,46.643229999999996,9,1
4753,0.379,0.6859999999999999,4,-8.835,0,0.0451,0.474,7.66e-06,0.14800000000000002,0.768,187.86900000000003,299050.0,3,26.08567,15,0
4754,0.546,0.763,0,-7.513999999999999,1,0.0375,0.0051,0.00048300000000000003,0.125,0.732,134.121,132653.0,4,49.031259999999996,8,0
4755,0.595,0.653,7,-4.935,1,0.0265,0.24600000000000002,0.0,0.264,0.542,128.93,241533.0,4,46.4244,11,1
4756,0.18,0.992,1,-4.516,0,0.102,0.0198,2.03e-06,0.462,0.251,188.822,121267.0,4,17.28775,9,0
4757,0.5529999999999999,0.7559999999999999,0,-4.583,1,0.10800000000000001,0.0923,0.0,0.215,0.605,94.48700000000001,191827.0,4,39.68558,9,1
4758,0.262,0.9,4,-5.345,0,0.0571,0.23800000000000002,0.8240000000000001,0.20199999999999999,0.381,82.079,275773.0,4,38.77065,10,0
4760,0.7509999999999999,0.8340000000000001,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,211160.0,4,37.90282,10,1
4762,0.358,0.10099999999999999,5,-22.32,0,0.0416,0.97,0.907,0.109,0.44799999999999995,141.614,163800.0,4,61.97006,8,0
4764,0.565,0.777,2,-5.516,0,0.037000000000000005,0.152,0.0,0.35,0.593,110.09200000000001,243867.0,4,22.49178,8,1
4765,0.57,0.376,9,-9.564,0,0.0305,0.272,0.0,0.1,0.34700000000000003,115.978,267387.0,4,34.7668,11,0
4767,0.2,0.894,10,-5.832999999999999,0,0.0671,9.01e-06,0.000951,0.451,0.35600000000000004,135.726,358107.0,4,49.45986,16,0
4768,0.5479999999999999,0.402,2,-8.727,1,0.0247,0.698,0.00011399999999999999,0.135,0.214,84.211,237333.0,4,42.66657,13,1
4769,0.243,0.9470000000000001,11,-3.388,1,0.102,0.000417,3.41e-05,0.133,0.33799999999999997,147.586,222453.0,4,27.318990000000003,11,0
4770,0.33399999999999996,0.9570000000000001,6,-4.343,1,0.139,0.00655,0.00011499999999999999,0.214,0.337,144.25799999999998,171600.0,4,26.870790000000003,9,0
4771,0.754,0.8190000000000001,0,-6.832999999999999,1,0.11199999999999999,0.0684,0.0,0.345,0.818,142.137,215800.0,4,38.85368,9,1
4772,0.42,0.958,1,-2.6430000000000002,1,0.0984,0.111,0.0,0.375,0.45,94.787,250280.0,4,28.972009999999997,12,0
4773,0.713,0.826,8,-4.075,1,0.243,0.0897,0.0,0.42100000000000004,0.664,86.444,241933.0,4,50.93564,12,1
4774,0.528,0.897,2,-5.943,1,0.0589,0.00134,0.0,0.19,0.29,125.009,211733.0,4,31.43228,8,1
4775,0.5489999999999999,0.6509999999999999,5,-8.122,1,0.0265,0.0638,6.95e-05,0.0823,0.444,80.934,243960.0,4,37.57462,11,1
4776,0.449,0.168,7,-18.665,1,0.0522,0.99,0.867,0.10300000000000001,0.17,120.741,292520.0,4,24.67921,14,0
4777,0.488,0.759,9,-6.471,0,0.0343,3.44e-06,0.0534,0.10099999999999999,0.127,124.959,212520.0,4,30.53002,8,0
4778,0.518,0.385,9,-11.125,0,0.0286,0.64,0.000536,0.0931,0.262,100.87799999999999,405027.0,4,25.84769,10,0
4779,0.779,0.922,7,-13.956,1,0.0499,0.00569,0.945,0.0989,0.541,124.285,310613.0,4,66.33275,14,0
4780,0.483,0.9309999999999999,2,-3.4389999999999996,1,0.044000000000000004,0.00826,0.0,0.107,0.645,160.05,214133.0,4,13.552979999999998,9,1
4781,0.526,0.42200000000000004,9,-8.351,1,0.0277,0.262,0.0,0.14,0.33,143.747,246960.0,4,43.20539,10,1
4782,0.428,0.44,1,-6.48,1,0.0241,0.63,0.0008619999999999999,0.11599999999999999,0.265,78.46300000000001,221773.0,4,28.56227,9,1
4783,0.174,0.941,3,-3.798,0,0.0762,0.000513,0.975,0.183,0.451,127.93299999999999,54040.0,4,26.9472,4,0
4784,0.7390000000000001,0.603,2,-7.787999999999999,1,0.0784,0.081,0.0,0.0833,0.496,158.873,323960.0,4,34.99977,17,1
4785,0.797,0.586,1,-4.9910000000000005,0,0.25,0.00398,0.0,0.0523,0.414,99.085,295960.0,4,21.89646,16,1
4786,0.175,0.9620000000000001,1,-7.018,0,0.12300000000000001,0.000165,0.757,0.253,0.0392,100.63799999999999,261507.0,3,42.55068,10,0
4787,0.616,0.8170000000000001,2,-5.544,1,0.0335,0.00275,4.36e-05,0.429,0.474,124.074,237480.0,4,45.29815,10,1
4789,0.745,0.695,2,-5.0760000000000005,1,0.0271,0.0059299999999999995,0.0,0.0615,0.519,102.014,236600.0,4,24.22681,10,1
4790,0.402,0.972,2,-5.244,1,0.0616,3.2200000000000003e-05,0.163,0.59,0.387,76.42,220413.0,4,51.52435,9,0
4791,0.731,0.563,2,-4.046,1,0.131,0.191,0.00042,0.29600000000000004,0.452,184.00900000000001,240427.0,4,21.0284,10,1
4792,0.377,0.9079999999999999,4,-3.793,0,0.0899,1.4000000000000001e-05,1.4000000000000001e-05,0.24100000000000002,0.265,144.563,265560.0,4,40.32809,13,1
4793,0.59,0.26899999999999996,2,-8.249,1,0.0465,0.44799999999999995,0.0011,0.14,0.135,130.02200000000002,274880.0,4,30.60418,9,0
4794,0.852,0.75,8,-5.153,1,0.168,0.434,0.0,0.265,0.934,72.016,175893.0,4,33.184309999999996,8,1
4796,0.27899999999999997,0.878,7,-7.181,1,0.0523,0.00835,0.0123,0.0558,0.847,171.088,247093.0,4,36.43606,8,0
4797,0.746,0.815,11,-2.4619999999999997,0,0.0447,0.0274,0.00579,0.0577,0.778,126.025,141107.0,4,30.17005,7,0
4798,0.9109999999999999,0.551,8,-3.75,0,0.0449,0.132,4.1200000000000005e-05,0.0863,0.9690000000000001,92.887,265867.0,4,38.3894,12,1
4799,0.506,0.961,8,-3.11,0,0.102,0.0124,0.0,0.11699999999999999,0.374,157.957,164440.0,4,23.1508,8,0
4800,0.502,0.435,7,-9.161,1,0.0279,0.6579999999999999,7.87e-05,0.0877,0.29100000000000004,129.933,231507.0,4,14.9146,10,1
4801,0.385,0.545,1,-6.0,1,0.0318,0.47600000000000003,0.0,0.11199999999999999,0.546,152.525,141667.0,4,31.23938,6,1
4802,0.499,0.929,1,-4.198,0,0.161,0.358,0.0237,0.324,0.542,117.973,156480.0,4,91.94918,4,0
4803,0.682,0.754,0,-2.4130000000000003,1,0.0778,0.49200000000000005,1.33e-06,0.325,0.963,200.301,355600.0,4,24.97201,14,0
4805,0.693,0.6629999999999999,11,-7.046,0,0.0395,0.00274,9.82e-05,0.10400000000000001,0.496,129.97899999999998,246352.0,4,43.90294,8,0
4806,0.589,0.845,6,-4.497,1,0.0378,0.00883,0.0,0.326,0.746,138.026,231560.0,4,20.83684,9,1
4807,0.418,0.857,9,-7.343,1,0.0648,0.187,0.0,0.359,0.925,95.04299999999999,136400.0,4,50.81353,6,0
4808,0.6809999999999999,0.995,0,-3.31,1,0.0561,0.00512,0.627,0.0631,0.934,140.012,327560.0,4,39.92263,11,0
4809,0.348,0.907,5,-3.66,0,0.0497,0.000516,0.0,0.161,0.177,185.40599999999998,212413.0,4,53.85285,6,1
4810,0.557,0.8740000000000001,0,-5.729,1,0.0339,0.00134,0.0,0.127,0.396,139.002,230707.0,3,28.188290000000002,11,1
4811,0.35,0.96,7,-5.521,1,0.0813,2.75e-05,0.00534,0.5489999999999999,0.263,107.51899999999999,227773.0,4,47.46589,10,0
4812,0.731,0.593,7,-7.0520000000000005,1,0.11800000000000001,0.247,0.0,0.0947,0.52,83.44200000000001,255733.0,4,28.095290000000002,10,1
4813,0.607,0.784,7,-4.41,1,0.0397,0.000684,0.0,0.0678,0.442,113.17200000000001,231173.0,4,26.33223,8,1
4814,0.6990000000000001,0.612,5,-6.7860000000000005,1,0.037000000000000005,0.171,0.00265,0.268,0.79,126.042,240547.0,4,50.207679999999996,11,1
4815,0.34299999999999997,0.11800000000000001,7,-18.652,1,0.0642,0.98,0.0183,0.0978,0.166,87.256,179507.0,3,33.79222,8,0
4816,0.653,0.909,10,-5.527,0,0.0579,0.0389,0.048,0.0722,0.39,130.477,354773.0,4,30.565,16,0
4817,0.76,0.826,5,-3.997,0,0.0291,0.0459,0.0,0.109,0.619,130.321,232067.0,4,19.366229999999998,9,1
4818,0.444,0.841,4,-3.742,1,0.0504,0.000132,1.15e-05,0.22899999999999998,0.7959999999999999,160.093,206160.0,4,31.281570000000002,10,1
4820,0.642,0.539,2,-9.025,0,0.0431,0.632,0.0,0.17800000000000002,0.532,134.955,290168.0,3,85.59788,9,0
4821,0.5770000000000001,0.654,0,-7.9,0,0.0321,0.0143,0.0,0.114,0.13,111.993,285893.0,4,60.6455,16,1
4822,0.723,0.46299999999999997,1,-4.938,1,0.0755,0.24100000000000002,0.0,0.0651,0.551,120.115,194760.0,4,48.060790000000004,10,1
4824,0.48,0.7290000000000001,10,-4.398,1,0.027999999999999997,0.0129,0.0,0.0862,0.509,137.232,236760.0,4,71.03044,9,1
4825,0.49200000000000005,0.522,0,-9.905,1,0.0431,0.335,0.0,0.11699999999999999,0.138,123.976,201967.0,4,45.791920000000005,9,0
4826,0.5770000000000001,0.483,4,-8.141,1,0.0324,0.0337,6.22e-06,0.3,0.218,135.77,302667.0,4,57.92695,10,1
4827,0.366,0.16399999999999998,5,-14.356,1,0.0386,0.915,0.000749,0.10800000000000001,0.46299999999999997,114.848,170387.0,5,27.78748,10,0
4828,0.40299999999999997,0.925,0,-5.125,1,0.11199999999999999,0.01,0.006220000000000001,0.391,0.718,181.94099999999997,127027.0,4,34.57338,6,0
4829,0.44299999999999995,0.853,6,-3.885,1,0.0361,0.00217,1.77e-06,0.198,0.33799999999999997,143.986,255652.0,4,29.77802,11,1
4830,0.45799999999999996,0.767,3,-4.3,1,0.0481,0.196,0.0,0.0564,0.34700000000000003,162.063,234400.0,4,26.5583,10,1
4831,0.466,0.62,5,-12.439,0,0.0503,0.0505,6.52e-05,0.0552,0.785,81.146,293760.0,4,20.07762,16,0
4832,0.713,0.7340000000000001,0,-4.894,0,0.325,0.5489999999999999,0.0,0.0687,0.8909999999999999,172.87099999999998,248200.0,4,34.10403,14,1
4833,0.494,0.599,2,-6.836,1,0.0316,0.10400000000000001,0.0,0.0882,0.457,163.72899999999998,248787.0,3,23.8659,13,1
4834,0.19699999999999998,0.991,9,-2.432,0,0.0945,0.000782,0.825,0.22899999999999998,0.10099999999999999,156.938,260115.0,4,30.644090000000002,10,0
4835,0.387,0.0822,5,-18.631,1,0.0496,0.9259999999999999,0.0,0.10400000000000001,0.387,82.0,160520.0,3,31.81082,8,0
4836,0.311,0.7440000000000001,2,-4.615,0,0.0436,0.00998,0.0,0.0799,0.336,179.076,221480.0,4,27.38095,9,0
4837,0.633,0.927,9,-4.218999999999999,1,0.0631,0.00413,2.8600000000000004e-05,0.21,0.674,97.955,181227.0,4,29.303390000000004,9,1
4838,0.34,0.209,0,-11.869000000000002,1,0.0279,0.679,0.000443,0.10099999999999999,0.151,137.042,244133.0,4,58.6042,9,1
4839,0.316,0.83,11,-10.915,0,0.107,0.0155,0.0,0.0867,0.535,146.39700000000002,199000.0,4,34.74828,9,0
4840,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.859999999999999e-05,0.368,0.769,186.113,176346.0,4,36.13514,9,1
4841,0.634,0.642,9,-12.352,0,0.111,0.76,0.0936,0.14800000000000002,0.39799999999999996,98.73200000000001,376907.0,4,40.80814,12,0
4842,0.48200000000000004,0.9059999999999999,2,-6.105,1,0.23399999999999999,0.0825,0.623,0.387,0.18,96.07,246880.0,4,25.440479999999997,12,0
4843,0.462,0.93,7,-2.925,0,0.341,0.0016300000000000002,0.0,0.076,0.792,49.875,237027.0,4,25.38919,9,0
4844,0.622,0.574,5,-5.0680000000000005,0,0.155,0.685,0.0,0.111,0.405,113.984,315773.0,4,59.07281999999999,8,1
4845,0.6509999999999999,0.644,11,-5.917000000000001,1,0.0797,0.0548,0.00124,0.115,0.782,87.0,230360.0,4,71.91793,8,1
4846,0.603,0.8490000000000001,5,-6.527,1,0.0647,0.0782,0.000505,0.0986,0.667,122.557,324587.0,4,39.03581,14,1
4847,0.525,0.6409999999999999,4,-6.825,1,0.0793,0.5720000000000001,0.0,0.253,0.919,95.273,107533.0,4,36.08165,7,0
4848,0.175,0.248,11,-16.707,0,0.0423,0.5589999999999999,0.966,0.18899999999999997,0.0396,110.447,174440.0,3,32.35508,10,0
4849,0.163,0.9740000000000001,5,-4.736000000000001,1,0.08199999999999999,1.11e-06,0.632,0.0701,0.0799,111.553,301000.0,4,43.828540000000004,12,0
4850,0.33299999999999996,0.951,8,-2.819,0,0.115,6.87e-05,0.0,0.353,0.439,169.39,257587.0,4,22.47711,14,0
4851,0.684,0.455,5,-8.216000000000001,1,0.0307,0.215,1.08e-06,0.263,0.48700000000000004,97.956,216893.0,4,31.29433,9,1
4853,0.606,0.9670000000000001,5,-3.508,1,0.0532,0.00028199999999999997,0.389,0.124,0.762,129.994,238373.0,4,27.791829999999997,8,0
4854,0.56,0.8270000000000001,2,-5.393,1,0.0266,0.009859999999999999,1.13e-05,0.32799999999999996,0.639,89.93,254600.0,4,51.95412,10,1
4855,0.515,0.9390000000000001,11,-3.326,0,0.0998,1.65e-05,0.0339,0.191,0.396,120.044,218120.0,3,47.41876,8,0
4856,0.491,0.841,11,-3.6510000000000002,0,0.0387,0.000609,2.4e-06,0.131,0.669,92.296,228240.0,4,43.65273,9,1
4857,0.515,0.594,1,-4.708,1,0.0262,0.008440000000000001,0.00658,0.0752,0.218,146.564,293133.0,4,26.2681,12,1
4858,0.866,0.45399999999999996,0,-9.383,1,0.0414,0.0373,1.49e-06,0.275,0.368,99.985,247067.0,4,28.70422,11,1
4859,0.664,0.706,0,-5.077,1,0.0472,0.623,0.0,0.354,0.594,105.00299999999999,199067.0,4,38.277120000000004,11,0
4860,0.531,0.42700000000000005,5,-13.392000000000001,0,0.221,0.973,0.0614,0.0766,0.547,100.213,336600.0,4,30.35998,10,0
4861,0.33799999999999997,0.616,0,-6.266,0,0.0328,0.0197,0.0925,0.177,0.17600000000000002,186.851,346267.0,3,48.56689,13,0
4862,0.667,0.7140000000000001,4,-5.276,0,0.344,0.00771,0.000153,0.271,0.615,124.935,323653.0,4,30.51432,14,0
4863,0.331,0.988,4,-1.426,0,0.161,0.000343,0.0286,0.324,0.728,162.86,177987.0,4,34.86288,11,0
4864,0.503,0.6709999999999999,1,-5.7170000000000005,1,0.0284,0.09300000000000001,3.37e-05,0.17600000000000002,0.381,140.115,200093.0,4,29.305559999999996,9,1
4865,0.546,0.428,0,-14.761,1,0.051,0.9259999999999999,0.0331,0.0618,0.932,151.656,303107.0,3,20.90699,14,0
4866,0.7929999999999999,0.871,9,-5.075,1,0.28,0.263,0.0,0.196,0.512,114.02,175240.0,4,17.8541,9,0
4869,0.315,0.97,0,-5.155,1,0.23600000000000002,0.000166,0.9,0.15,0.268,169.31400000000002,197920.0,4,23.28369,10,0
4870,0.743,0.774,1,-7.697,1,0.325,0.0262,0.0,0.13699999999999998,0.6459999999999999,106.08200000000001,251200.0,4,22.60116,13,1
4871,0.23600000000000002,0.6579999999999999,9,-6.059,0,0.0349,0.628,0.00927,0.276,0.106,106.223,350880.0,3,33.67069,15,1
4872,0.544,0.888,3,-4.717,1,0.0347,0.00011399999999999999,0.0196,0.20800000000000002,0.5529999999999999,142.439,242600.0,3,47.482440000000004,10,0
4873,0.255,0.425,7,-8.652999999999999,0,0.0297,0.0254,0.000312,0.14,0.0789,111.12899999999999,266040.0,4,43.591770000000004,12,0
4874,0.6990000000000001,0.6679999999999999,1,-5.305,1,0.106,0.265,0.0,0.141,0.47200000000000003,83.074,254467.0,4,30.87667,14,1
4875,0.321,0.0491,2,-22.711,0,0.0696,0.992,0.0289,0.069,0.136,79.60300000000001,198520.0,4,21.502670000000002,9,0
4876,0.374,0.34299999999999997,10,-6.693,1,0.0312,0.6859999999999999,3.32e-06,0.105,0.183,121.781,237187.0,4,33.17564,11,1
4877,0.89,0.946,2,-5.672999999999999,1,0.0489,0.0188,0.000128,0.11,0.872,120.0,251373.0,4,25.18763,13,1
4878,0.653,0.871,1,-3.83,1,0.0315,0.0625,3.52e-06,0.14400000000000002,0.62,139.937,230400.0,4,35.80245,12,1
4879,0.38799999999999996,0.7559999999999999,10,-7.7989999999999995,0,0.0371,0.00824,0.0599,0.27,0.0941,134.02100000000002,395040.0,4,19.49791,14,0
4880,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.11699999999999999,0.41100000000000003,128.019,304840.0,4,39.49767,11,1
4881,0.581,0.6509999999999999,7,-5.617000000000001,1,0.0392,0.14300000000000002,1.05e-05,0.107,0.146,151.959,264600.0,4,42.019529999999996,10,1
4882,0.679,0.708,0,-3.844,1,0.0818,0.312,0.0,0.0878,0.82,91.98299999999999,255733.0,4,24.51985,12,1
4883,0.64,0.7859999999999999,1,-5.596,0,0.35,0.0415,1.1900000000000001e-05,0.0527,0.6990000000000001,96.675,296467.0,4,25.91374,17,1
4884,0.762,0.6920000000000001,5,-3.9730000000000003,0,0.0438,0.113,0.0,0.094,0.397,114.906,208307.0,4,36.6664,9,1
4885,0.9490000000000001,0.746,1,-7.062,1,0.198,0.131,0.0,0.049,0.963,119.89399999999999,233360.0,4,57.9371,9,1
4886,0.48200000000000004,0.945,2,-3.969,1,0.124,0.00436,1.41e-06,0.364,0.626,160.792,178560.0,4,65.47339000000001,9,1
4887,0.401,0.882,4,-3.427,0,0.0492,0.000272,2.41e-06,0.0765,0.3,127.89299999999999,283013.0,4,35.17511,11,0
4888,0.8759999999999999,0.747,8,-7.332999999999999,1,0.0694,0.00439,0.223,0.0826,0.675,127.016,450137.0,4,34.76743,16,0
4889,0.109,0.991,5,-4.0569999999999995,1,0.0897,2.42e-06,0.7340000000000001,0.204,0.449,179.476,114933.0,4,33.08722,8,0
4890,0.778,0.6709999999999999,11,-8.92,0,0.318,0.00399,0.000532,0.152,0.41100000000000003,169.868,360013.0,4,43.201,14,0
4891,0.467,0.893,1,-3.514,1,0.0556,0.00027,0.000147,0.0541,0.32799999999999996,134.77200000000002,291600.0,4,34.891909999999996,11,1
4892,0.713,0.8240000000000001,11,-13.429,0,0.0361,0.000816,0.728,0.44299999999999995,0.445,139.864,417599.0,4,32.674859999999995,16,0
4893,0.315,0.0685,0,-21.441,1,0.0381,0.976,0.428,0.109,0.18,89.775,219453.0,3,20.08166,9,0
4894,0.38799999999999996,0.159,10,-15.136,1,0.0576,0.9940000000000001,0.5660000000000001,0.12300000000000001,0.0674,76.418,145507.0,3,23.38557,7,0
4895,0.7509999999999999,0.845,1,-4.444,1,0.134,0.102,0.0,0.0497,0.927,103.995,189693.0,4,48.47201,8,1
4896,0.511,0.581,0,-4.93,1,0.0581,0.031,0.000171,0.36700000000000005,0.6679999999999999,170.852,278707.0,4,71.13101999999999,10,0
4897,0.611,0.7190000000000001,8,-8.523,1,0.0777,0.14,0.000278,0.182,0.36700000000000005,63.842,267040.0,4,49.76332,10,0
4898,0.385,0.44299999999999995,7,-9.627,0,0.0295,0.0632,0.0,0.0898,0.275,151.278,294533.0,4,76.86103,9,1
4899,0.583,0.9790000000000001,11,-3.613,0,0.0342,0.00233,0.907,0.272,0.8909999999999999,132.987,322427.0,4,27.564090000000004,10,0
4900,0.462,0.607,0,-4.933,0,0.0249,0.0497,0.00678,0.11599999999999999,0.141,82.025,280840.0,4,32.4931,10,0
4901,0.767,0.494,6,-5.349,1,0.0421,0.136,0.000277,0.0603,0.8009999999999999,96.00299999999999,260067.0,4,20.070339999999998,11,1
4902,0.701,0.71,11,-4.125,0,0.0379,0.252,0.0,0.0939,0.9620000000000001,113.025,256080.0,4,26.58475,14,0
4903,0.638,0.879,10,-8.074,0,0.114,0.42100000000000004,0.00549,0.0808,0.528,133.00799999999998,217432.0,4,26.48586,9,0
4904,0.851,0.679,7,-4.989,0,0.0434,0.0246,1.7e-05,0.154,0.721,98.023,236440.0,4,63.3848,10,1
4905,0.287,0.128,10,-20.415,1,0.0438,0.9790000000000001,0.00020299999999999997,0.132,0.0631,106.48299999999999,237600.0,3,18.80411,11,0
4907,0.6779999999999999,0.875,1,-2.844,1,0.0507,0.0091,0.0,0.0759,0.877,109.065,199987.0,4,47.75655,9,0
4908,0.569,0.8690000000000001,8,-3.3510000000000004,1,0.215,0.21600000000000003,0.0,0.087,0.7070000000000001,96.07,210293.0,4,45.84361,10,1
4909,0.733,0.521,3,-3.657,0,0.0457,0.107,0.0,0.0692,0.525,112.913,294693.0,4,44.76295,14,1
4910,0.534,0.625,5,-7.747999999999999,1,0.0967,0.6459999999999999,0.0,0.5670000000000001,0.6759999999999999,113.882,239585.0,4,30.94397,12,0
4911,0.303,0.996,10,-3.795,0,0.11699999999999999,3.18e-06,0.105,0.191,0.361,125.04299999999999,276093.0,3,36.47064,10,0
4912,0.596,0.465,9,-8.511000000000001,1,0.0253,0.385,0.0,0.106,0.141,73.013,225680.0,4,53.63353000000001,8,1
